uri,playlist,genre,track.name,track.album.name,track.album.release_date,track.popularity,primaryartist_name,primaryartist_uri,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:2AQH0HED8J5G3vsYMlIrxw,Classical Focus,classical,"Sinfonia No. 5 in E-Flat Major, BWV 791",Bach: Inventions & Sinfonias,2014-01-17,41,"list(name = c(""Johann Sebastian Bach"", ""Simone Dinnerstein""))","list(uri = c(""spotify:artist:5aIqB5nVVvmFsvSdExz408"", ""spotify:artist:6I5PzbEIGEQaQqWRmwKmFQ""))",0,-26.755,0,0.045,0.994,0.858,0.0848,0.269,68.945,168400,4
spotify:track:2WuYYACpbXgn41VaPN3IYs,Classical Focus,classical,"Messiah, HWV 56, Part I: Pastoral Symphony, ""Pifa"" (arr. L. Stokowski)","Bach, J.S. / Purcell / Handel: Stokowski Transcriptions",2006-09-01,44,"list(name = c(""George Frideric Handel"", ""Leopold Stokowski"", ""Bournemouth Symphony Orchestra"", ""Jos� Serebrier""))","list(uri = c(""spotify:artist:1QL7yTHrdahRMpvNtn6rI2"", ""spotify:artist:52sDxFX9DvIxUupTy8f1yx"", ""spotify:artist:2KuPDJp7FCpmaUy4jKcjfB"", ""spotify:artist:1C3E8y3WbXJJYWs9Ex11et""))",0,-29.429,1,0.0389,0.962,0.868,0.0932,0.0377,91.64,227013,4
spotify:track:0E0MCO1Hqq87nWeJlPRG0P,Classical Focus,classical,"Horn Concerto No.3 in E flat, K.447: 2. Romanze (Larghetto)",Mozart at Midnight - A Soothing Little Night Music,1994-05-10,40,"list(name = c(""Wolfgang Amadeus Mozart"", ""Peter Damm"", ""Academy of St. Martin in the Fields"", ""Sir Neville Marriner""))","list(uri = c(""spotify:artist:4NJhFmfw43RLBLjQvxDuRS"", ""spotify:artist:6mb6LsBNAYvCVGOh7er8iD"", ""spotify:artist:77CaCn32H4mOMQA7UElzfF"", ""spotify:artist:6NUhQz7eAEsZvjEHTKHux9""))",8,-26.938,1,0.0433,0.993,0.941,0.0957,0.12,68.312,287000,4
spotify:track:19hvFlGcPYCzFmsYyqEmuq,Classical Focus,classical,"The Nutcracker, Op. 71a: Dance of the Reed Pipes",111 Amazing Classical: Piano,2013-07-16,42,"list(name = c(""Pyotr Ilyich Tchaikovsky"", ""Tomislav Bavnov""))","list(uri = c(""spotify:artist:3MKCzCnpzw3TjUYs2v7vDA"", ""spotify:artist:2M3QG70ktUM4OLKidprio9""))",2,-20.694,1,0.0687,0.991,0.874,0.0803,0.319,85.178,118000,4
spotify:track:7zCStnRYUXXUybn2tX1QmW,Classical Focus,classical,"Sonata in G major, Wq.62/19 : 2. Andante",Magnificat and Beyond,2016-06-03,25,"list(name = c(""Carl Philipp Emanuel Bach"", ""Mikhail Pletnev""))","list(uri = c(""spotify:artist:3meioy7GWDwpwmjv2LPyAb"", ""spotify:artist:2YdRnOqBXCl9g8xCLcGh8C""))",11,-31.751,0,0.0422,0.994,0.869,0.0675,0.341,97.541,187000,4
spotify:track:5CBXjtjqToJ3sw0nCPdVDU,Classical Focus,classical,"Sœur Monique: 18ème ordre, 3ème livre",Couperin: Les Ombres Errantes,2013-02-25,44,"list(name = c(""Fran�ois Couperin"", ""Iddo Bar-Sha�""))","list(uri = c(""spotify:artist:4kVLtXuKJTE7SgYd2sQtaL"", ""spotify:artist:6ACU5c6yaqQdW5u8bRNCvW""))",5,-26.154,1,0.0395,0.989,0.936,0.0827,0.316,70.603,188230,4
spotify:track:2c8keEZtTmhetir5FfMRvT,Classical Focus,classical,"Ouverture-Suite in D Minor, TWV 55:d2: VIII. Menuet II. Doucement",Telemann Collection,2017-01-06,39,"list(name = c(""Georg Philipp Telemann"", ""Collegium Instrumentale Brugense"", ""Marc Peire""))","list(uri = c(""spotify:artist:2fg5h5pzleqI4RjFopWroj"", ""spotify:artist:58WgXgh03rjIO1BkByxMgu"", ""spotify:artist:1W2a3r99zPaSl50jkBxhgz""))",5,-22.653,1,0.0484,0.956,0.948,0.106,0.654,125.187,77573,4
spotify:track:7F3IsTcyMOdoEaG7yXyL0N,Classical Focus,classical,"Overture-Suite in B-Flat Major, TWV 55:B1: VII. Menuet","Telemann Edition, Vol. 1",2016-11-18,40,"list(name = c(""Georg Philipp Telemann"", ""Musica Amphion"", ""Pieter-Jan Belder""))","list(uri = c(""spotify:artist:2fg5h5pzleqI4RjFopWroj"", ""spotify:artist:0eFWE9EaJuZDpmKFJjTRXR"", ""spotify:artist:1ByW4CLsXe5zt5i7XgQ1EH""))",9,-17.314,1,0.0341,0.955,0.936,0.117,0.408,139.169,182040,3
spotify:track:4rVzmgF1Suh8ciF2gTajde,Classical Focus,classical,"Concerto for 2 Cellos, Strings and Continuo in G Minor, RV 531: 3. Allegro","Vivaldi: Concerto for 2 Cellos, Strings and Continuo in G Minor, RV 531: 3. Allegro",2019-08-02,48,"list(name = c(""Antonio Vivaldi"", ""Harriet Krijgh"", ""Kaori Yamagami"", ""Amsterdam Sinfonietta"", ""Candida Thompson""))","list(uri = c(""spotify:artist:2QOIawHpSlOwXDvSqQ9YJR"", ""spotify:artist:5V9Qpd9ZLs4gcrADy24ABP"", ""spotify:artist:2nHXXJMLUPOGRaQSwUGDcB"", ""spotify:artist:2qx7K1T3gw9J0JTQnaGnBD"", ""spotify:artist:53dqNaesiJ52bYl36DZuxM""))",7,-15.728,0,0.0396,0.882,0.914,0.33,0.762,140.862,182960,3
spotify:track:5ebC5YZw56vrVIkIbkbNvP,Classical Focus,classical,"Peer Gynt-Suite Nr. 1, Op. 46: III. Anitra's Dance","Grieg: Peer Gynt, Suite No. 1, Op. 46 / Suite No. 2, Op. 55 / Holberg Suite, Op. 40",2007-01-01,44,"list(name = c(""Edvard Grieg"", ""Academy of St. Martin in the Fields"", ""Sir Neville Marriner""))","list(uri = c(""spotify:artist:5ihY290YPGc3aY2xTyx7Gy"", ""spotify:artist:77CaCn32H4mOMQA7UElzfF"", ""spotify:artist:6NUhQz7eAEsZvjEHTKHux9""))",4,-32.071,0,0.0436,0.945,0.275,0.122,0.125,168.273,202240,3
spotify:track:6xhVveC94ilVUSkw0WNp0W,Classical Focus,classical,Handel : Concerto grosso in F major Op.3 No.4a : IV Menuet - Alternat - Allegro,"Handel : Water Music, Concerti grossi, Israel in Egypt, The Ways of Zion Do Mourn & Semele",1990-10-01,35,"list(name = c(""George Frideric Handel"", ""John Eliot Gardiner"", ""English Baroque Soloists""))","list(uri = c(""spotify:artist:1QL7yTHrdahRMpvNtn6rI2"", ""spotify:artist:1qIRoGEKXINqrCx5N1engi"", ""spotify:artist:3OtZV9aCZ6G004vjOQcf59""))",4,-19.54,1,0.0402,0.969,0.00371,0.108,0.453,121.288,198013,3
spotify:track:4DKqMOwIT6intD0n92lMhG,Classical Focus,classical,"Sonata in G Major, K. 14","Sonata in G Major, K. 14",2019-09-20,4,"list(name = c(""Domenico Scarlatti"", ""Lucas Debargue""))","list(uri = c(""spotify:artist:0mFblCBw0GcoY7zY1P8tzE"", ""spotify:artist:3gGFrz3hjzLPTKFwjzfm3n""))",7,-21.54,1,0.0504,0.995,0.895,0.17,0.936,91.221,172667,3
spotify:track:2rDBgkiueKILUcTSBGhSFs,Classical Focus,classical,"Symphony No. 1 in C Major, ""Die 4 Weltalter"" (the 4 Ages of the World): I. Larghetto","Dittersdorf: Sinfonias On Ovid's Metamorphoses, Nos. 1 - 3",1995-10-18,41,"list(name = c(""Carl Ditters von Dittersdorf"", ""Failoni Kamarazenekar"", ""Hanspeter Gm�r""))","list(uri = c(""spotify:artist:0Wgs2IKNSvS2ysab5XOfkN"", ""spotify:artist:5B3ORPR5fnNwwZWPqx12wn"", ""spotify:artist:5puI1fA1scKpVBerYf0PI3""))",0,-20.354,1,0.0453,0.984,0.518,0.137,0.0959,87.014,255960,4
spotify:track:61BZ2UBzjv5i6AHadb18Lz,Classical Focus,classical,"Symphony in C Minor, Bryan Cm2: II. Andante","Vanhal: Symphonies, Vol. 3",2005-03-01,40,"list(name = c(""Johann Baptist Vanhal"", ""Toronto Chamber Orchestra"", ""Kevin Mallon""))","list(uri = c(""spotify:artist:0dzul8iKQZ52HPrqk41Ij6"", ""spotify:artist:76mnXDnPlFWta9lUzGQnNC"", ""spotify:artist:6PwinjxhkFHQ9GqZjdBm3s""))",5,-27.436,0,0.0538,0.969,0.398,0.105,0.0979,139.23,223493,3
spotify:track:0sBxiapItglRiRSrGNN5a5,Classical Focus,classical,"Symphony for Strings and Continuo in G Major, Wq 182 No. 1/H. 667: II. Andante",C.P.E. Bach: Concertos & Symphonies II,2015-11-20,44,"list(name = c(""Carl Philipp Emanuel Bach"", ""Berliner Barock Solisten"", ""Reinhard Goebel""))","list(uri = c(""spotify:artist:3meioy7GWDwpwmjv2LPyAb"", ""spotify:artist:7mEuyFgTPiTRgCh3Hzuwsl"", ""spotify:artist:6aZcT9sJMlL0yUOrEWa74E""))",7,-21.493,0,0.0473,0.923,0.0417,0.27,0.111,129.135,115627,4
spotify:track:6fu7onizuA0GuuzjVaY5BU,Classical Focus,classical,"Moderen (The Mother), Op. 41, FS 94: Tagen letter (The Fog is lifting)",Nielsen: Complete Chamber Works for Winds,2014-01-28,46,"list(name = c(""Carl Nielsen"", ""Ensemble MidtVest""))","list(uri = c(""spotify:artist:73I7vbj7hzsw8rW4LUoxtz"", ""spotify:artist:7bA9fVBNGzj5RvCoaqKXfs""))",0,-26.544,1,0.0514,0.985,0.951,0.125,0.121,109.711,134413,3
spotify:track:7gIfYC1u2xPLuihb86wdwn,Classical Focus,classical,Elizabethan Masque,British Light Classics,2011-11-07,44,"list(name = c(""Fredrico Bayco"", ""Pro Arte Orchestra"", ""George Weldon""))","list(uri = c(""spotify:artist:1FJV9IrZCaUbW4HgM8auw3"", ""spotify:artist:7HqusleTbGzo4P4ZByRp82"", ""spotify:artist:2u600cfCDAs8ydyNfDp226""))",9,-28.017,0,0.0386,0.956,0.81,0.108,0.0782,64.241,147027,3
spotify:track:3N19GXXX5JsftHU9q7YOUU,Classical Focus,classical,"L'Engageante: 13ème ordre, 3ème livre",Couperin: Les Ombres Errantes,2013-02-25,42,"list(name = c(""Fran�ois Couperin"", ""Iddo Bar-Sha�""))","list(uri = c(""spotify:artist:4kVLtXuKJTE7SgYd2sQtaL"", ""spotify:artist:6ACU5c6yaqQdW5u8bRNCvW""))",11,-26.075,0,0.0446,0.995,0.928,0.1,0.217,75.489,161962,3
spotify:track:3rzwGepRS2pjTwvhBvMmiz,Classical Focus,classical,Davidsbündlerltänze Op.6: XIV Zart und singend,Works for Solo Piano,2004-04-05,41,"list(name = c(""Robert Schumann"", ""Jonathan Biss""))","list(uri = c(""spotify:artist:2UqjDAXnDxejEyE0CzfUrZ"", ""spotify:artist:6leuX0SjB7cZZP8mFNJPMw""))",3,-35.607,1,0.0386,0.992,0.969,0.125,0.0541,135.483,122987,4
spotify:track:3ZdVayrMwJEzi99uOss8he,Classical Focus,classical,Cançoneta for Violin and Orchestra,Master Of The Guitar,2013-01-01,3,"list(name = c(""Joaqu�n Rodrigo"", ""Agust�n Le�n Ara"", ""Academy of St. Martin in the Fields"", ""Sir Neville Marriner""))","list(uri = c(""spotify:artist:3eqv9LW7ZXlYWXVFjHS4Mr"", ""spotify:artist:2ISweDneTd9LZ99oeuzl82"", ""spotify:artist:77CaCn32H4mOMQA7UElzfF"", ""spotify:artist:6NUhQz7eAEsZvjEHTKHux9""))",9,-34.909,1,0.0438,0.975,0.866,0.117,0.0593,76.6,172000,1
spotify:track:0ObfzRscbTwKrkI8kiaGEE,Classical Focus,classical,"Etudes, Op. 2: II. Moderato",Prokofiev: Visions fugitives,2019-09-20,43,"list(name = c(""Sergei Prokofiev"", ""Florian Noack""))","list(uri = c(""spotify:artist:4kHtgiRnpmFIV5Tm4BIs8l"", ""spotify:artist:2tQwlLEdGeS2R1MeXPdMwG""))",4,-28.101,0,0.0329,0.985,0.94,0.0844,0.0386,135.506,177000,3
spotify:track:7sXBqTxQpPcHqYw19scS0S,Classical Focus,classical,Sinfonia Iii C Major - Ii - Andantino,"Bohemian Baroque, Volume 4",2008-01-08,39,"list(name = c(""Josef Myslivecek"", ""Czech Chamber Philharmonic""))","list(uri = c(""spotify:artist:6wEimu9Okp11rTY8nbbTtR"", ""spotify:artist:7FHguydAnsMud6jEeFcPdo""))",5,-22.259,1,0.0482,0.98,0.664,0.0965,0.328,144.802,240440,4
spotify:track:5KwqOPqGO04tDkpppNklad,Classical Focus,classical,"Sarabande et rigaudon, Op. 93: Sarabande",Saint-Saëns: Symphonic Poems,2017-12-01,40,"list(name = c(""Camille Saint-Sa�ns"", ""Orchestre National de Lille"", ""Jun Markl""))","list(uri = c(""spotify:artist:436sYg6CZhNefQJogaXeK0"", ""spotify:artist:4tf4qUbwCkHR28VYqcpaUf"", ""spotify:artist:69ZwC2PyjJXhXn3XJ86zgd""))",4,-25.691,1,0.0452,0.936,0.804,0.216,0.0508,84.44,376560,3
spotify:track:07LWnpMdekmEjaipVc0PV7,Classical Focus,classical,Cançons Populars: El testament de n'Amèlia (Amèlia's Will),Cançons i Danses Catalanes,2016-04-01,45,"list(name = c(""Miguel Llobet Sol�s"", ""Franz Hal�sz""))","list(uri = c(""spotify:artist:0Ag2rHCb9q0jmQ6Jaj1GUT"", ""spotify:artist:6u7TanQ3Tv1dx5RmaERfdV""))",2,-20.807,0,0.0512,0.992,0.939,0.127,0.45,132.494,96947,4
spotify:track:50EMA40T710iKQUlAxkVLe,Classical Focus,classical,"7 Anniversaries: No. 1, For Aaron Copland",For Lenny,2018-02-09,41,"list(name = c(""Leonard Bernstein"", ""Lara Downes""))","list(uri = c(""spotify:artist:2LmyJyCF5V1eQyvHgJNbTn"", ""spotify:artist:2pSV3M4cqq8MUqT3SrXdpS""))",9,-28.266,0,0.258,0.995,0.949,0.0851,0.353,77.483,77227,4
spotify:track:1CHQi15gSzPMiP7hAaY9Nd,Classical Focus,classical,SCHUBERT: 12 DEUTSCHE TAENZE (LAENDLER) D790: NO. 3,Piano Sonata/12 German Dances,2003-03-03,38,"list(name = ""Stephen Kovacevich"")","list(uri = ""spotify:artist:3Tsq7oTvga9K2osAf6vArw"")",4,-38.873,1,0.0485,0.996,0.897,0.093,0.224,141.099,84427,1
spotify:track:4TewheY5HBdF1Qv1DVZwcJ,Classical Focus,classical,Concertino bianco: 1. Con intenerimento,Into Silence: Pärt | Vasks | Górecki | Pelēcis,2017-09-08,49,"list(name = c(""Georgs Pelecis"", ""Tamara Anna Cislowska"", ""Tasmanian Symphony Orchestra"", ""Johannes Fritzsch""))","list(uri = c(""spotify:artist:7GcG1I8YsDcVfqVd26G0Jy"", ""spotify:artist:6qq0PaNoOuhPsYtUtsxRQs"", ""spotify:artist:3WEe5Cpg29CUvsWWv4vRTT"", ""spotify:artist:32IBOb8yG3Yh9BuY8IMcqG""))",0,-26.137,1,0.0297,0.905,0.837,0.0872,0.183,96.95,377560,4
spotify:track:5WpGVggkaT3phJEwrVG3EC,Classical Focus,classical,Sadko: Hindu Song (arr. N. Mercz): Hindu Song from the Opera 'Sadko',Flute and Harp,1993-11-26,44,"list(name = c(""Nora Mercz"", ""Nikolai Rimsky-Korsakov"", ""Janos Balint""))","list(uri = c(""spotify:artist:4VmX4klHDDn0mIyG7pQ8tb"", ""spotify:artist:2kXJ68O899XvWOBdpzlXgs"", ""spotify:artist:7BLZsD2sdXgqkg7K3Natw6""))",5,-31.623,1,0.0638,0.954,0.95,0.0969,0.0357,65.44,212000,3
spotify:track:1s7uL4RzSQCIgTZOhUaILn,Classical Focus,classical,"French Suite No.2 in C minor, BWV 813: 5a. Menuet I","Bach, J.S.: French Suites Nos. 1-6/Italian Concerto etc. (2 CDs)",1993-01-01,2,"list(name = c(""Johann Sebastian Bach"", ""Andr�s Schiff""))","list(uri = c(""spotify:artist:5aIqB5nVVvmFsvSdExz408"", ""spotify:artist:24K6LTZFqBAvKsorwK0iXd""))",3,-28.659,1,0.0402,0.99,0.953,0.171,0.786,69.953,83750,3
spotify:track:5a6LNnUyLmQ0kPo93qpKJk,Classical Focus,classical,"Iphigenie en Aulide, Act II: Gavotte (arr. J. Brahms)","Piano Recital: Raekallio, Matti - Mozart, W.A. / Gluck, C.W. / Wagner, R. / Liszt, F. / Busoni, F. (Transcriptions - A Night at the Opera)",1994-01-01,42,"list(name = c(""Christoph Willibald Gluck"", ""Johannes Brahms"", ""Matti Raekallio""))","list(uri = c(""spotify:artist:7vfydQ0nVBVgJ0ajs8EtRM"", ""spotify:artist:5wTAi7QkpP6kp8a54lmTOq"", ""spotify:artist:0BP5X6U7xuiSDl0zpr9JQg""))",9,-36.959,1,0.0424,0.992,0.937,0.0887,0.229,98.009,244333,4
spotify:track:1KeJxSvW6pLU1ieRfQOMca,Classical Focus,classical,Polovetsian Dances from Prince Igor: Introduzione,Mussorgsky: Pictures at an Exhibition - Expanded Edition,1958,44,"list(name = c(""Alexander Borodin"", ""George Szell"", ""Cleveland Orchestra""))","list(uri = c(""spotify:artist:34MYamymtmnsmpwbqydd7I"", ""spotify:artist:2CFaOiHKik5FgNGzZJ08sx"", ""spotify:artist:0jJszR81GjA87jeRq0Jgwz""))",9,-23.391,1,0.0381,0.984,0.8,0.107,0.0421,83.299,136960,4
spotify:track:7xrs7lNCLYp4j6O4Vv4Kgz,Classical Focus,classical,Chopin : 24 Preludes Op.28 : No.7 in A major,"Chopin : Preludes, Ballades Nos 3 & 4, Nocturnes",2002-03-01,41,"list(name = c(""Fr�d�ric Chopin"", ""Nikolai Lugansky""))","list(uri = c(""spotify:artist:7y97mc3bZRFXzT2szRM4L4"", ""spotify:artist:2bMfnyPOgNaeK8WNnXNXud""))",9,-32.196,1,0.123,0.995,0.913,0.057,0.281,68.06,54520,3
spotify:track:3kE3KZiHM0nim6t34J9Hqf,Classical Focus,classical,"Invention No. 14 in B-Flat Major, BWV 785",Bach: Inventions & Sinfonias,2014-01-17,40,"list(name = c(""Johann Sebastian Bach"", ""Simone Dinnerstein""))","list(uri = c(""spotify:artist:5aIqB5nVVvmFsvSdExz408"", ""spotify:artist:6I5PzbEIGEQaQqWRmwKmFQ""))",10,-25.877,1,0.0356,0.984,0.888,0.138,0.727,107.24,93400,4
spotify:track:2y2JgBXBIo5RGoWJFHyCzr,Classical Focus,classical,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio","Mozart: Piano Sonatas, Vol. 2 (Piano Sonatas Nos. 9, 12, 16 and 17)",1991-07-23,44,"list(name = c(""Wolfgang Amadeus Mozart"", ""Jeno Jand�""))","list(uri = c(""spotify:artist:4NJhFmfw43RLBLjQvxDuRS"", ""spotify:artist:5Kb0Qf13EyYtVJvzCdI9M7""))",10,-31.318,1,0.0428,0.995,0.923,0.0977,0.28,77.997,258467,4
spotify:track:3NmwMJzy7LyHoiS2nTR9y2,Classical Focus,classical,"Chopin / Arr. Liszt: 6 Polish Songs, S. 480: I. Mädchens Wunsch (After Chopin, Op. 74 No. 1)","6 Polish Songs, S. 480: I. Mädchens Wunsch (Arr. Liszt after Chopin, Op. 74 No. 1)",2019-07-26,42,"list(name = c(""Franz Liszt"", ""Fr�d�ric Chopin"", ""Mariam Batsashvili""))","list(uri = c(""spotify:artist:1385hLNbrnbCJGokfH2ac2"", ""spotify:artist:7y97mc3bZRFXzT2szRM4L4"", ""spotify:artist:5EfRmAMpdmiA8NDoBxGYci""))",7,-29.371,1,0.036,0.983,0.918,0.084,0.194,76.178,183613,4
spotify:track:6TkybP6S8d65RwddN4C6kD,Classical Focus,classical,"String Quartet No. 14 in C-Sharp Minor, Op. 131: 7. Allegro",Beethoven: Late Quartets,1997-01-01,43,"list(name = c(""Ludwig van Beethoven"", ""LaSalle Quartet""))","list(uri = c(""spotify:artist:2wOqMjp9TyABvtHdOSOTUS"", ""spotify:artist:1mIuhlEoWepcSBZp60nd57""))",1,-16.158,0,0.0467,0.96,0.581,0.0869,0.287,129.619,399160,4
spotify:track:3eHSMvfEhVNjavnS3yemOI,Classical Focus,classical,Suite from The Victorian Kitchen Garden: V. Summer,English Fantasy: Music for Clarinet and Orchestra,2016-08-12,46,"list(name = c(""Paul Reade"", ""Emma Johnson"", ""Philip Ellis"", ""BBC Concert Orchestra""))","list(uri = c(""spotify:artist:4YKWey1DY3MhxmQLd9sIzY"", ""spotify:artist:5eSgGv03CtF0GkZg8pXNWm"", ""spotify:artist:6eFKhfcEpptaK2LAxZbB9S"", ""spotify:artist:3dIPaddbWppnquuPkcYVDg""))",3,-31.705,1,0.0452,0.98,0.93,0.0999,0.184,128.848,127080,3
spotify:track:1hluAwU22UEZOQQf3qxwxH,Classical Focus,classical,"Orfeo ed Euridice - Vienna Version (1762), Wq. 30; WOTG/LiebG I.A.30 / Act 2 / Scene 2: Ballo. Andante (Danza degli spiriti beati) - Live",Baroque Gold - 100 Great Tracks,2017-06-16,2,"list(name = c(""Christoph Willibald Gluck"", ""Insula Orchestra"", ""Laurence Equilbey""))","list(uri = c(""spotify:artist:7vfydQ0nVBVgJ0ajs8EtRM"", ""spotify:artist:53SDbCQ26ICWOcZljJPfuh"", ""spotify:artist:3UzPUByZ2mlcfGjh24HtUS""))",0,-26.153,1,0.0421,0.934,0.157,0.122,0.225,82.722,132236,3
spotify:track:15NLRAn8YZ5XrDXklYkHDZ,Classical Focus,classical,"Nocturne No.2 in C Minor, H.25",Field: Complete Nocturnes,2016-05-01,4,"list(name = c(""John Field"", ""Elizabeth Joy Roe""))","list(uri = c(""spotify:artist:7vDYlejWEU6Yuw4MxTiv56"", ""spotify:artist:5vJAuQf7YI4bRYev7UfZDs""))",0,-19.308,0,0.0379,0.993,0.924,0.0996,0.0458,79.832,191853,4
spotify:track:0XBEfBdPRDTMC71xg5M00U,Classical Focus,classical,"Mazurka brillante, S. 221","Balakirev: Complete Piano Works, Vol. 5",2019-09-13,42,"list(name = c(""Franz Liszt"", ""Nicholas Walker""))","list(uri = c(""spotify:artist:1385hLNbrnbCJGokfH2ac2"", ""spotify:artist:3XO5vE1dNaVGGoudsiMwQ7""))",9,-27.418,1,0.0412,0.993,0.909,0.0929,0.275,137.099,292973,5
spotify:track:3zgaqjdosOeU9DK28JVAsY,Classical Focus,classical,"Waltzes in F Minor, Op. 70","Piano Recital: Chopin, Haydn, Grieg",2019-07-19,43,"list(name = c(""Fr�d�ric Chopin"", ""Vadim Chaimovich""))","list(uri = c(""spotify:artist:7y97mc3bZRFXzT2szRM4L4"", ""spotify:artist:5EfeuEtilmCk8J49T35rqb""))",8,-29.18,1,0.0442,0.993,0.906,0.0797,0.302,62.074,184500,4
spotify:track:1lh4fSEqyPkdF4IjSgJkdW,Classical Focus,classical,"Flute Concerto in A Major, Badley A1: III. Allegro","Hofmann: Flute Concertos, Vol. 3",2019-08-09,42,"list(name = c(""Leopold Hofmann"", ""Uwe Grodd"", ""Czech Philharmonic Chamber Orchestra"", ""Michael Halasz""))","list(uri = c(""spotify:artist:0n0v0UMvVzA9NFLY9ctDMT"", ""spotify:artist:76V6Eswamdb53xumyIwxuI"", ""spotify:artist:15TbaQl7va7MrUviXt4l7M"", ""spotify:artist:6Dkj1lYjjOCsGB170vlWc6""))",9,-18.028,1,0.0517,0.968,0.368,0.138,0.528,181.212,265000,4
spotify:track:5p2665rdi1sFIoCY5BFTy0,Classical Focus,classical,"Overture-Suite in G Major, TWV 55:G10: ""Burlesque de Quixotte"": IV. Ses soupirs amoureux après la princesse Dulcinée","Telemann Edition, Vol. 1",2016-11-18,40,"list(name = c(""Georg Philipp Telemann"", ""Collegium Instrumentale Brugense"", ""Patrick Peire""))","list(uri = c(""spotify:artist:2fg5h5pzleqI4RjFopWroj"", ""spotify:artist:58WgXgh03rjIO1BkByxMgu"", ""spotify:artist:6tgPsm4ixxtFd7drCb8irg""))",7,-23.602,1,0.0578,0.938,0.0151,0.0855,0.112,115.85,120813,3
spotify:track:1SSaWY93eyPcEOtDyMaMab,Classical Focus,classical,Handel : Concerto grosso in F major Op.3 No.4a : II Andante,"Handel : Water Music, Concerti grossi, Israel in Egypt, The Ways of Zion Do Mourn & Semele",1990-10-01,37,"list(name = c(""George Frideric Handel"", ""John Eliot Gardiner"", ""English Baroque Soloists""))","list(uri = c(""spotify:artist:1QL7yTHrdahRMpvNtn6rI2"", ""spotify:artist:1qIRoGEKXINqrCx5N1engi"", ""spotify:artist:3OtZV9aCZ6G004vjOQcf59""))",4,-19.069,1,0.0372,0.973,0.149,0.107,0.375,104.302,131480,3
spotify:track:5UIPsKm1mv0TlLO8jkUIzD,Classical Focus,classical,"Schubert: Ave Maria, D. 839",Light Classical Piano,2016-01-28,43,"list(name = c(""Franz Schubert"", ""Music Lab Collective""))","list(uri = c(""spotify:artist:2p0UyoPfYfI76PCStuXfOP"", ""spotify:artist:1ylcY77FWeSVQKh5et1VGp""))",10,-22.182,1,0.0368,0.995,0.902,0.12,0.0838,83.263,170093,4
spotify:track:2PNQn586IZGtwOAKwtEFBn,Classical Focus,classical,"Variations on an Original Theme in A-Flat Major, D. 813, Op. 35: VI. Variation V",Schubert: Fantasie in F Minor and Other Piano Duets,2017-03-17,40,"list(name = c(""Franz Schubert"", ""Andreas Staier"", ""Alexander Melnikov""))","list(uri = c(""spotify:artist:2p0UyoPfYfI76PCStuXfOP"", ""spotify:artist:3IOUX2zimWLnlS0kRyJQJq"", ""spotify:artist:7vk7vgVoYDiZ4Kngc3Jgta""))",3,-36.798,1,0.0288,0.984,0.946,0.152,0.114,66.48,123907,4
spotify:track:2efsatoWRINqBXizkqvqCu,Classical Focus,classical,"Partita No. 1 in B-Flat Major, BWV 825: V. Menuet I & II","Bach: Partitas Nos. 1, 5 & 6",2009-08-31,40,"list(name = c(""Johann Sebastian Bach"", ""Murray Perahia""))","list(uri = c(""spotify:artist:5aIqB5nVVvmFsvSdExz408"", ""spotify:artist:4EEQIAJoeN1V30MqFFtXxB""))",10,-32.24,1,0.0461,0.995,0.9,0.0998,0.491,145.486,197493,3
spotify:track:6lvf8cAsuwZ5k6Ai5GV9Cr,Classical Focus,classical,Gnossienne No.6,Crystal Dream Erik Satie & Takashi Yoshimatsu Piano Works,2009,41,"list(name = ""Pascal Rog�"")","list(uri = ""spotify:artist:5X5cGjYEmKnuihYXEePQcs"")",0,-32.069,1,0.0504,0.996,0.911,0.143,0.213,112.761,113613,4
spotify:track:4nh2Pp5dWsciJjMLfePYI7,Classical Focus,classical,"Symphony No. 3 in D, D.200: II. Allegretto",Schubert: Symphonies Nos. 3 & 4,2012-06-19,41,"list(name = c(""Franz Schubert"", ""David Zinman""))","list(uri = c(""spotify:artist:2p0UyoPfYfI76PCStuXfOP"", ""spotify:artist:2J7jiJ5cdLieortTaN6yMT""))",7,-27.846,1,0.0321,0.938,0.869,0.117,0.259,97.137,221013,4
spotify:track:5ol0EvR9aNThftRoereISI,Classical Focus,classical,Andante spiniato in G: Allegro maestoso,Chill With Chopin,2004-04-01,39,"list(name = c(""Fr�d�ric Chopin"", ""Idil Biret""))","list(uri = c(""spotify:artist:7y97mc3bZRFXzT2szRM4L4"", ""spotify:artist:5SBOWUBQdfga0xprPVBxOr""))",7,-36.807,1,0.0473,0.985,0.895,0.0718,0.0387,71.063,294120,4
